,date,time,line,start,stop,crowdedness,E,N,F,is_old_seat_empty,is_p_seat_empty,p_seat_empty_count,female,male,age,child,teenage,youth,middle_age,old_age,badge,pregnant,heavy,behavior1,behavior2,behavior3,cellphone,thinking,sleep,earphone,talking,calling,reading,makeup,eating,writing
549,2019. 8. 12.,21:15:00,5,공덕,신길,F,0,0,1,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
550,2019. 8. 12.,21:33:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
551,2019. 8. 12.,21:33:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
552,2019. 8. 12.,21:45:00,1,신길,수원,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,통화,,,0,0,0,0,0,1,0,0,0,0
553,2019. 8. 12.,21:45:00,1,가산디지털단지,금정,F,0,0,1,0,1,7.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
554,2019. 8. 12.,22:05:00,1,신길,수원,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
555,2019. 8. 12.,22:17:00,1,성균관대역,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
556,2019. 8. 12.,21:17:00,1,성균관대역,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
557,2019. 8. 12.,8:47:00,10,야탑,복정,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
558,2019. 8. 12.,8:47:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
559,2019. 8. 12.,8:57:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,화장,,,0,0,0,0,0,0,0,1,0,0
560,2019. 8. 12.,8:57:00,10,복정,강남구청,F,0,0,1,0,1,9.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
561,2019. 8. 12.,9:17:00,10,야탑,왕십리,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
562,2019. 8. 12.,9:17:00,10,강남구청,왕십리,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
563,2019. 8. 12.,9:19:00,10,압구정로데오,왕십리,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
564,2019. 8. 12.,9:36:00,5,왕십리,공덕,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
565,2019. 8. 12.,9:36:00,5,왕십리,공덕,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
566,2019. 8. 12.,9:45:00,5,을지로4가,종로3가,N,0,1,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
567,2019. 8. 12.,9:48:00,5,왕십리,공덕,N,0,1,0,1,0,,0,1,청소년,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
568,2019. 8. 12.,9:51:00,5,서대문,공덕,N,0,1,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
569,2019. 8. 12.,21:19:00,5,공덕,왕십리,E,1,0,0,1,1,11.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
570,2019. 8. 12.,21:19:00,5,공덕,충정로,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
571,2019. 8. 12.,21:22:00,5,공덕,왕십리,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
572,2019. 8. 12.,21:44:00,10,왕십리,선릉,E,1,0,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
573,2019. 8. 12.,21:44:00,10,왕십리,선정릉,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
574,2019. 8. 12.,21:57:00,10,왕십리,야탑,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
575,2019. 8. 12.,21:59:00,10,왕십리,야탑,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
576,2019. 8. 12.,22:11:00,10,왕십리,야탑,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
577,2019. 8. 12.,22:20:00,10,왕십리,야탑,F,0,0,1,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
578,2019. 8. 12.,21:24:00,6,공덕,동묘앞,E,1,0,0,1,1,10.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
579,2019. 8. 12.,21:25:00,6,공덕,동묘앞,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
580,2019. 8. 12.,21:42:00,6,동묘앞,화랑대,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
581,2019. 8. 12.,21:42:00,6,동묘앞,돌곶이,N,0,1,0,0,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
582,2019. 8. 12.,21:56:00,6,돌곶이,화랑대,N,0,1,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
583,2019. 8. 12.,8:36:00,7,신중동,온수,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
584,2019. 8. 12.,8:36:00,7,신중동,온수,N,0,1,0,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
585,2019. 8. 12.,8:49:00,1,온수,신길,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
586,2019. 8. 12.,8:49:00,1,온수,개봉,N,0,1,0,0,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
587,2019. 8. 12.,8:54:00,1,온수,신길,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
588,2019. 8. 12.,9:14:00,5,신길,공덕,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
589,2019. 8. 12.,9:14:00,5,신길,공덕,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
590,2019. 8. 12.,18:13:00,5,공덕,신길,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
591,2019. 8. 12.,18:13:00,5,공덕,신길,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
592,2019. 8. 12.,18:34:00,1,신길,온수,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
593,2019. 8. 12.,18:34:00,1,신길,온수,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
594,2019. 8. 12.,19:00:00,7,온수,신중동,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
595,2019. 8. 12.,19:00:00,7,온수,신중동,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
596,2019. 8. 13.,8:00:00,1,병점,신길,N,0,1,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,이어폰,잠,,0,0,1,1,0,0,0,0,0,0
597,2019. 8. 13.,8:00:00,1,병점,신길,N,0,1,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
598,2019. 8. 13.,8:21:00,1,병점,신길,F,0,0,1,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,이어폰,잠,,0,0,1,1,0,0,0,0,0,0
599,2019. 8. 13.,8:24:00,1,수원,신길,F,0,0,1,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
600,2019. 8. 13.,8:24:00,1,수원,신길,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
601,2019. 8. 13.,8:28:00,1,병점,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
602,2019. 8. 13.,8:32:00,1,수원,신길,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
603,2019. 8. 13.,8:46:00,1,독산,가산디지털단지,F,0,0,1,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
604,2019. 8. 13.,8:49:00,1,병점,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
605,2019. 8. 13.,8:59:00,1,수원,신길,F,0,0,1,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
606,2019. 8. 13.,8:59:00,1,수원,신길,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
607,2019. 8. 13.,9:11:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
608,2019. 8. 13.,9:12:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
609,2019. 8. 13.,9:10:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
610,2019. 8. 13.,9:10:00,5,신길,공덕,F,0,0,1,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
611,2019. 8. 13.,9:18:00,5,마포,공덕,F,0,0,1,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
612,2019. 8. 13.,8:42:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
613,2019. 8. 13.,8:42:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
614,2019. 8. 13.,9:13:00,10,강남구청,왕십리,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
615,2019. 8. 13.,9:28:00,5,왕십리,공덕,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
616,2019. 8. 13.,9:28:00,5,왕십리,공덕,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
617,2019. 8. 13.,9:40:00,5,종로3가,공덕,E,1,0,0,0,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
618,2019. 8. 13.,9:44:00,5,왕십리,공덕,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
619,2019. 8. 13.,9:47:00,5,왕십리,공덕,E,1,0,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,대화,,,0,0,0,0,1,0,0,0,0,0
620,2019. 8. 13.,9:01:00,6,불광,새절,E,1,0,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
621,2019. 8. 13.,9:01:00,6,불광,새절,E,1,0,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
622,2019. 8. 13.,9:13:00,6,새절,마포구청,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
623,2019. 8. 13.,9:13:00,6,새절,마포구청,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
624,2019. 8. 13.,9:21:00,6,마포구청,공덕,N,0,1,0,1,1,6.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
625,2019. 8. 13.,9:21:00,6,마포구청,공덕,N,0,1,0,1,1,6.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
626,2019. 8. 13.,18:56:00,5,공덕,신길,N,0,1,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0
627,2019. 8. 13.,18:57:00,5,공덕,신길,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
628,2019. 8. 13.,19:13:00,1,신길,병점,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
629,2019. 8. 13.,19:25:00,1,신길,병점,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
630,2019. 8. 13.,19:45:00,1,금정,화서,N,0,1,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
631,2019. 8. 13.,20:05:00,1,신길,병점,E,1,0,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0
632,2019. 8. 13.,20:07:00,1,신길,병점,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
633,2019. 8. 13.,20:55:00,5,공덕,신길,N,0,1,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
634,2019. 8. 13.,20:55:00,5,공덕,신길,N,0,1,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
635,2019. 8. 13.,21:09:00,1,신길,수원,F,0,0,1,0,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,핸드폰,멍,,1,1,0,0,0,0,0,0,0,0
636,2019. 8. 13.,21:09:00,1,신길,신도림,F,0,0,1,0,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
637,2019. 8. 13.,21:15:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
638,2019. 8. 13.,21:24:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
639,2019. 8. 13.,21:24:00,1,독산,안양,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
640,2019. 8. 13.,21:33:00,1,관악,안양,F,0,0,1,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
641,2019. 8. 13.,21:36:00,1,신길,수원,F,0,0,1,0,0,,1,0,청소년,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,대화,,,0,0,0,0,1,0,0,0,0,0
642,2019. 8. 13.,21:36:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
643,2019. 8. 13.,20:55:00,5,공덕,왕십리,E,1,0,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
644,2019. 8. 13.,20:55:00,5,공덕,왕십리,E,1,0,0,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,필기,,,0,0,0,0,0,0,0,0,0,1
645,2019. 8. 13.,20:59:00,5,서대문,행당,N,0,1,0,1,1,7.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
646,2019. 8. 13.,21:04:00,5,종로3가,왕십리,N,0,1,0,1,1,6.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
647,2019. 8. 13.,21:15:00,5,공덕,왕십리,F,0,0,1,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
648,2019. 8. 13.,21:23:00,10,왕십리,선릉,E,1,0,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
649,2019. 8. 13.,21:23:00,10,왕십리,압구정로데오,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
650,2019. 8. 13.,21:29:00,10,왕십리,야탑,E,1,0,0,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
651,2019. 8. 13.,21:30:00,10,왕십리,야탑,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
652,2019. 8. 13.,21:34:00,10,왕십리,야탑,N,0,1,0,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
653,2019. 8. 13.,20:50:00,6,공덕,불광,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
654,2019. 8. 13.,20:50:00,6,공덕,합정,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
655,2019. 8. 13.,21:03:00,6,합정,증산,N,0,1,0,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
656,2019. 8. 13.,21:11:00,6,증산,불광,N,0,1,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
657,2019. 8. 13.,8:40:00,6,화랑대,태릉입구,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
658,2019. 8. 13.,8:40:00,6,화랑대,태릉입구,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
659,2019. 8. 13.,8:41:00,6,태릉입구,한강진,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
660,2019. 8. 13.,8:41:00,6,태릉입구,공덕,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,잠,,1,0,1,0,0,0,0,0,0,0
661,2019. 8. 13.,9:07:00,6,한강진,공덕,E,1,0,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
662,2019. 8. 13.,20:36:00,6,공덕,삼각지,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
663,2019. 8. 13.,20:36:00,6,공덕,삼각지,N,0,1,0,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
664,2019. 8. 13.,20:38:00,6,삼각지,동묘앞,E,1,0,0,1,1,8.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
665,2019. 8. 13.,20:38:00,6,삼각지,화랑대,E,1,0,0,1,1,18.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
666,2019. 8. 13.,20:52:00,6,동묘앞,고려대,N,0,1,0,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,통화,,,0,0,0,0,0,1,0,0,0,0
667,2019. 8. 13.,21:00:00,6,고려대,화랑대,N,0,1,0,1,1,6.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
668,2019. 8. 13.,8:46:00,7,신중동,온수,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
669,2019. 8. 13.,8:46:00,7,신중동,온수,F,0,0,1,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
670,2019. 8. 13.,9:05:00,1,온수,신길,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
671,2019. 8. 13.,9:05:00,1,온수,신길,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
672,2019. 8. 13.,9:13:00,1,온수,신길,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
673,2019. 8. 13.,9:25:00,5,신길,공덕,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
674,2019. 8. 13.,9:25:00,5,신길,공덕,N,0,1,0,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
675,2019. 8. 13.,18:53:00,5,공덕,신길,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
676,2019. 8. 13.,18:53:00,5,공덕,신길,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
677,2019. 8. 13.,18:58:00,5,여의나루,신길,N,0,1,0,0,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
678,2019. 8. 13.,19:08:00,1,신길,온수,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
679,2019. 8. 13.,19:08:00,1,신길,온수,N,0,1,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
680,2019. 8. 13.,19:16:00,1,구로,온수,N,0,1,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
681,2019. 8. 13.,19:16:00,1,신길,온수,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
682,2019. 8. 13.,19:36:00,7,온수,신중동,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
683,2019. 8. 13.,19:36:00,7,온수,신중동,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
684,2019. 8. 14.,8:30:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
685,2019. 8. 14.,8:30:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
686,2019. 8. 14.,8:37:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
687,2019. 8. 14.,8:53:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
688,2019. 8. 14.,8:56:00,10,강남구청,왕십리,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
689,2019. 8. 14.,8:59:00,10,압구정로데오,왕십리,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
690,2019. 8. 14.,9:10:00,5,왕십리,공덕,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
